5213855;"Morro Agudo de Goiás";"Ceres";"GO";"Centro-Oeste";282.62000;2232.00000;817.36408;38965.22300;0.69500;2578.09676;2107243.68016;1966.00000;0.63000;0.82600
5213905;"Mossâmedes";"Anicuns";"GO";"Centro-Oeste";684.45000;4206.00000;1538.88909;78295.00100;0.70600;2907.06792;4473655.10469;2791.00000;0.62300;0.81100
5214002;"Mozarlândia";"São Miguel do Araguaia";"GO";"Centro-Oeste";1734.36000;15870.00000;5312.55064;528865.18300;0.68300;3379.88973;17955835.32352;10851.00000;0.56500;0.82500
5214051;"Mundo Novo";"São Miguel do Araguaia";"GO";"Centro-Oeste";2146.65000;4713.00000;1654.23061;96767.61300;0.63400;2563.79104;4241101.61336;2686.00000;0.48800;0.81200
5214101;"Mutunópolis";"Porangatu";"GO";"Centro-Oeste";955.87000;3764.00000;1337.50535;61205.39000;0.68000;2574.04333;3442796.73155;1491.00000;0.58400;0.80600
5214408;"Nazário";"Anicuns";"GO";"Centro-Oeste";269.10000;9260.00000;3333.46844;177123.79200;0.71000;3234.05501;10780620.28539;4918.00000;0.63100;0.80800
5214507;"Nerópolis";"Goiânia";"GO";"Centro-Oeste";204.22000;30395.00000;9667.48921;729808.91500;0.72100;3453.12911;33383088.37966;19556.00000;0.67100;0.82000
5214606;"Niquelândia";"Porangatu";"GO";"Centro-Oeste";9843.24000;46730.00000;14935.79966;1106850.11700;0.71500;3398.12108;50753655.74782;21666.00000;0.64000;0.80600
5214705;"Nova América";"Ceres";"GO";"Centro-Oeste";212.03000;2357.00000;843.59925;37488.95100;0.67800;2772.77416;2339110.21484;960.00000;0.60400;0.79600
5214804;"Nova Aurora";"Catalão";"GO";"Centro-Oeste";302.66000;2222.00000;824.04419;49202.34100;0.74700;3347.46326;2758457.64656;961.00000;0.69700;0.84900
5214838;"Nova Crixás";"São Miguel do Araguaia";"GO";"Centro-Oeste";7298.78000;12945.00000;4454.47293;356302.68300;0.64300;2918.91400;13002223.38491;7431.00000;0.48500;0.81300
5214861;"Nova Glória";"Ceres";"GO";"Centro-Oeste";412.95000;8112.00000;2950.27664;117706.06600;0.68100;2502.64209;7383486.49381;3656.00000;0.58900;0.81600
5214879;"Nova Iguaçu de Goiás";"Porangatu";"GO";"Centro-Oeste";628.44000;2934.00000;1008.39055;41120.58200;0.65500;2678.69008;2701165.75114;1031.00000;0.54000;0.81200
5214903;"Nova Roma";"Chapada dos Veadeiros";"GO";"Centro-Oeste";2135.96000;3236.00000;1095.17475;45009.83000;0.63400;2000.42155;2190811.16725;1471.00000;0.52900;0.81200
5215009;"Nova Veneza";"Anápolis";"GO";"Centro-Oeste";123.38000;10018.00000;3182.07374;182680.47300;0.71800;3380.60822;10757344.65218;4379.00000;0.66000;0.83700
5215207;"Novo Brasil";"Iporá";"GO";"Centro-Oeste";649.95000;2843.00000;1122.67215;56094.14000;0.69900;3046.84667;3420609.90744;1747.00000;0.59800;0.82800
5215231;"Novo Gama";"Entorno de Brasília";"GO";"Centro-Oeste";194.15000;117703.00000;34263.49431;955266.12200;0.68400;3308.67287;113366693.97420;30291.00000;0.56700;0.85100
5215256;"Novo Planalto";"São Miguel do Araguaia";"GO";"Centro-Oeste";1242.73000;4544.00000;1605.75015;103728.87700;0.65800;2099.83307;3371807.26150;1940.00000;0.55000;0.83100
5215306;"Orizona";"Pires do Rio";"GO";"Centro-Oeste";1972.88000;15725.00000;5583.50739;518707.80500;0.71500;3620.01481;20212379.47995;7914.00000;0.61200;0.82700
5215405;"Ouro Verde de Goiás";"Anápolis";"GO";"Centro-Oeste";208.77000;3723.00000;1284.41126;109647.86800;0.71900;2967.80787;3811885.84440;1681.00000;0.67400;0.82100
5215504;"Ouvidor";"Catalão";"GO";"Centro-Oeste";413.78000;6782.00000;2355.43559;761881.41600;0.74700;3927.06490;9249948.41192;6621.00000;0.69700;0.83000
5215603;"Padre Bernardo";"Entorno de Brasília";"GO";"Centro-Oeste";3138.86000;34430.00000;10439.20364;506796.01400;0.65100;2939.26443;30683579.90992;13050.00000;0.51500;0.80100
5215652;"Palestina de Goiás";"Sudoeste de Goiás";"GO";"Centro-Oeste";1320.69000;3467.00000;1195.28484;91803.78000;0.71300;2835.29951;3388990.52711;1615.00000;0.66000;0.83700
5215702;"Palmeiras de Goiás";"Vale do Rio dos Bois";"GO";"Centro-Oeste";1539.69000;29392.00000;10156.31425;1006155.54400;0.69800;3409.72163;34630204.33681;19693.00000;0.59800;0.81500
5215801;"Palmelo";"Pires do Rio";"GO";"Centro-Oeste";58.96000;2381.00000;834.02622;39098.32900;0.73000;3240.81564;2702925.23175;1260.00000;0.65900;0.80400
5215900;"Palminópolis";"Vale do Rio dos Bois";"GO";"Centro-Oeste";387.69000;3582.00000;1339.50097;143637.41700;0.72200;3159.36022;4231966.08519;2092.00000;0.63000;0.83300
5216007;"Panamá";"Meia Ponte";"GO";"Centro-Oeste";433.76000;2603.00000;992.27626;87364.33300;0.68600;3097.00931;3073088.82600;1343.00000;0.57400;0.81800
5216304;"Paranaiguara";"Quirinópolis";"GO";"Centro-Oeste";1153.83000;10140.00000;3564.18178;185182.53800;0.71100;3568.99475;12720546.06979;4542.00000;0.61300;0.83600
5216403;"Paraúna";"Vale do Rio dos Bois";"GO";"Centro-Oeste";3779.38000;10980.00000;3702.32485;900916.75400;0.67200;3253.95303;12047191.17707;8112.00000;0.54700;0.80700
5216452;"Perolândia";"Sudoeste de Goiás";"GO";"Centro-Oeste";1029.63000;3143.00000;1032.59308;334525.33500;0.67600;3331.55577;3440141.43925;3586.00000;0.53800;0.83200
5216809;"Petrolina de Goiás";"Anápolis";"GO";"Centro-Oeste";531.30000;10261.00000;3415.60165;147982.60600;0.71200;3279.26382;11200658.92112;4453.00000;0.64300;0.83400
5216908;"Pilar de Goiás";"Ceres";"GO";"Centro-Oeste";906.65000;2194.00000;743.70838;200517.07800;0.68400;2377.48055;1768152.21468;1855.00000;0.60000;0.81600
5217104;"Piracanjuba";"Meia Ponte";"GO";"Centro-Oeste";2405.12000;24548.00000;9018.77328;793762.36700;0.72100;3647.44706;32895498.04522;12798.00000;0.59900;0.87000
5217203;"Piranhas";"Aragarças";"GO";"Centro-Oeste";2047.77000;10272.00000;3819.10805;378442.51200;0.72100;3088.50308;11795326.99033;5223.00000;0.63100;0.84800
5217302;"Pirenópolis";"Entorno de Brasília";"GO";"Centro-Oeste";2205.01000;25064.00000;8257.26110;448361.51600;0.69300;3136.18320;25896283.57899;13383.00000;0.60400;0.81300
5217401;"Pires do Rio";"Pires do Rio";"GO";"Centro-Oeste";1073.36000;31686.00000;10765.64336;896330.24200;0.74400;3826.78507;41197803.29417;21019.00000;0.65000;0.88000
5217609;"Planaltina";"Entorno de Brasília";"GO";"Centro-Oeste";2538.20000;90640.00000;26451.86265;1085976.57400;0.66900;3236.48830;85611144.07025;28772.00000;0.56600;0.81000
5217708;"Pontalina";"Meia Ponte";"GO";"Centro-Oeste";1436.95000;17860.00000;6597.19607;488891.78300;0.68700;3115.79640;20555519.79978;9462.00000;0.54700;0.83500
5218003;"Porangatu";"Porangatu";"GO";"Centro-Oeste";4820.51000;45633.00000;15120.01863;939661.31900;0.72700;3197.27963;48342927.54346;22782.00000;0.64200;0.84500
5218052;"Porteirão";"Meia Ponte";"GO";"Centro-Oeste";603.94000;3931.00000;1308.60844;191428.15600;0.68400;3974.40708;5200942.65076;2738.00000;0.54100;0.82700
5218102;"Portelândia";"Sudoeste de Goiás";"GO";"Centro-Oeste";556.58000;4022.00000;1350.93221;215876.71000;0.65400;3320.46262;4485719.90802;2549.00000;0.51300;0.80300
5218300;"Posse";"Vão do Paranã";"GO";"Centro-Oeste";2024.53000;37414.00000;11165.95774;507960.92800;0.65900;2971.03008;33174396.30914;15753.00000;0.53000;0.81900
5218391;"Professor Jamil";"Meia Ponte";"GO";"Centro-Oeste";347.47000;3203.00000;1128.63742;58984.42300;0.68400;2979.27029;3362515.93472;1556.00000;0.57900;0.82100
5218508;"Quirinópolis";"Quirinópolis";"GO";"Centro-Oeste";3786.70000;50701.00000;17350.30983;1685283.54800;0.74000;3973.82115;68947028.13648;35681.00000;0.64200;0.86300
5218607;"Rialma";"Ceres";"GO";"Centro-Oeste";268.47000;10940.00000;3640.99620;220384.08000;0.72700;3533.47489;12865368.63343;6084.00000;0.66700;0.82700
5218706;"Rianápolis";"Ceres";"GO";"Centro-Oeste";159.26000;4817.00000;1594.77808;94132.19600;0.69300;3260.97360;5200529.20581;2144.00000;0.58700;0.84000
5218789;"Rio Quente";"Meia Ponte";"GO";"Centro-Oeste";255.96000;4612.00000;1571.87267;326340.07700;0.73100;3498.96014;5499919.82804;8004.00000;0.62900;0.87800
5218805;"Rio Verde";"Sudoeste de Goiás";"GO";"Centro-Oeste";8379.66000;241518.00000;79245.42818;9602904.67500;0.75400;4316.18588;342037998.25153;159503.00000;0.65600;0.85300
5218904;"Rubiataba";"Ceres";"GO";"Centro-Oeste";748.26000;19947.00000;6982.82041;432333.11200;0.71900;3240.02720;22624528.09101;12915.00000;0.66600;0.81400
5219001;"Sanclerlândia";"Anicuns";"GO";"Centro-Oeste";496.83000;7632.00000;2815.74813;135865.93600;0.73600;3247.17253;9143219.96780;4897.00000;0.66200;0.83200
5219100;"Santa Bárbara de Goiás";"Anicuns";"GO";"Centro-Oeste";139.60000;6634.00000;2235.98529;93755.44900;0.70600;3162.95278;7072315.88461;3271.00000;0.63500;0.83200
5219209;"Santa Cruz de Goiás";"Pires do Rio";"GO";"Centro-Oeste";1108.96000;2819.00000;1037.09798;131515.06900;0.68800;3268.14233;3389383.80204;1453.00000;0.56300;0.82700
5219258;"Santa Fé de Goiás";"Rio Vermelho";"GO";"Centro-Oeste";1169.17000;5523.00000;1891.19261;293932.16100;0.71300;3265.95291;6176546.01951;3769.00000;0.60800;0.84700
5219308;"Santa Helena de Goiás";"Sudoeste de Goiás";"GO";"Centro-Oeste";1141.33000;38808.00000;13178.79930;1098558.97800;0.72400;3705.85615;48838734.40377;20390.00000;0.62700;0.82300
5219357;"Santa Isabel";"Ceres";"GO";"Centro-Oeste";807.20000;3815.00000;1386.42177;73624.80200;0.68300;2772.99720;3844543.66716;1832.00000;0.59300;0.81800
5219407;"Santa Rita do Araguaia";"Sudoeste de Goiás";"GO";"Centro-Oeste";1361.77000;8935.00000;3042.54541;126207.74400;0.71400;3588.74077;10918906.76996;3151.00000;0.61600;0.84200
5219456;"Santa Rita do Novo Destino";"Ceres";"GO";"Centro-Oeste";956.04000;3355.00000;1065.59141;84371.50500;0.63400;2629.76684;2802256.95982;1843.00000;0.48700;0.82000
5219506;"Santa Rosa de Goiás";"Anápolis";"GO";"Centro-Oeste";164.10000;2252.00000;804.40569;41141.04600;0.70100;2587.53685;2081429.37874;1253.00000;0.63500;0.84400
5219605;"Santa Tereza de Goiás";"Porangatu";"GO";"Centro-Oeste";794.56000;3280.00000;1181.17014;60546.41100;0.66500;2122.43467;2506956.44898;1638.00000;0.56100;0.82500
5219704;"Santa Terezinha de Goiás";"Porangatu";"GO";"Centro-Oeste";1202.24000;8562.00000;2863.00350;129761.91900;0.70100;2582.66712;7394184.99975;3856.00000;0.64400;0.82600
5219712;"Santo Antônio da Barra";"Sudoeste de Goiás";"GO";"Centro-Oeste";451.60000;4854.00000;1641.81083;226857.57800;0.69100;2877.46196;4724248.21203;3430.00000;0.59300;0.83500
5219738;"Santo Antônio de Goiás";"Goiânia";"GO";"Centro-Oeste";132.81000;6440.00000;2010.00028;131521.00600;0.72300;3659.20443;7355001.94739;4610.00000;0.66200;0.83200
5219753;"Santo Antônio do Descoberto";"Entorno de Brasília";"GO";"Centro-Oeste";944.05000;75829.00000;22378.89063;672227.98900;0.66500;3030.92229;67828678.48580;23821.00000;0.55600;0.81800
5219803;"São Domingos";"Vão do Paranã";"GO";"Centro-Oeste";3295.73000;13103.00000;3995.91565;160523.17000;0.59700;1811.70268;7239411.07869;3368.00000;0.44500;0.83000
5219902;"São Francisco de Goiás";"Anápolis";"GO";"Centro-Oeste";415.79000;6267.00000;2157.99669;102540.88900;0.65100;2799.72396;6041795.03343;2884.00000;0.50900;0.82500
5220009;"São João d'Aliança";"Chapada dos Veadeiros";"GO";"Centro-Oeste";3327.37000;14085.00000;4034.22651;293002.12700;0.68500;2972.49025;11991698.94895;4742.00000;0.60900;0.81200
5220058;"São João da Paraúna";"Vale do Rio dos Bois";"GO";"Centro-Oeste";287.83000;1345.00000;506.77316;52295.32900;0.72400;3013.84718;1527336.84742;865.00000;0.66400;0.81800
5220108;"São Luís de Montes Belos";"Anicuns";"GO";"Centro-Oeste";826.00000;34157.00000;12415.24822;845308.41100;0.73100;3697.35294;45903554.50603;19940.00000;0.67000;0.80900
5220157;"São Luíz do Norte";"Ceres";"GO";"Centro-Oeste";586.06000;5215.00000;1768.74923;121404.90900;0.66900;2753.55507;4870348.39806;2096.00000;0.58100;0.80100
5220207;"São Miguel do Araguaia";"São Miguel do Araguaia";"GO";"Centro-Oeste";6144.40000;21920.00000;7454.76328;485064.94500;0.66400;2839.86077;21170489.82015;10881.00000;0.53600;0.81800
5220264;"São Miguel do Passa Quatro";"Pires do Rio";"GO";"Centro-Oeste";537.79000;4082.00000;1403.27757;145837.74000;0.69700;3230.14309;4532787.33740;2485.00000;0.61900;0.80200
5220280;"São Patrício";"Ceres";"GO";"Centro-Oeste";171.96000;2037.00000;748.21932;35139.07600;0.69300;2803.25208;2097447.36924;2989.00000;0.59700;0.83300
5220405;"São Simão";"Quirinópolis";"GO";"Centro-Oeste";414.01000;20985.00000;7079.77982;773971.59600;0.72000;4026.71301;28508241.50097;10418.00000;0.59900;0.82500
5220454;"Senador Canedo";"Goiânia";"GO";"Centro-Oeste";245.28000;118451.00000;35502.34227;3739802.47100;0.70100;3522.39251;125053184.55305;53147.00000;0.61700;0.82700
5220504;"Serranópolis";"Sudoeste de Goiás";"GO";"Centro-Oeste";5526.73000;8642.00000;2920.10961;409245.71900;0.68100;3657.07468;10679058.91729;6041.00000;0.55100;0.80400
5220603;"Silvânia";"Pires do Rio";"GO";"Centro-Oeste";2345.94000;20816.00000;7010.14382;737273.62200;0.70900;3675.69163;25767126.95874;11438.00000;0.60600;0.81400
5220686;"Simolândia";"Vão do Paranã";"GO";"Centro-Oeste";347.98000;6879.00000;2009.52550;103470.22100;0.64500;2317.06478;4656200.77003;2714.00000;0.54600;0.82600
5220702;"Sítio d´Abadia";"Vão do Paranã";"GO";"Centro-Oeste";1598.34000;3001.00000;922.06599;48445.31800;0.61700;1901.50774;1753315.61326;1062.00000;0.49700;0.80200
5221007;"Taquaral de Goiás";"Anápolis";"GO";"Centro-Oeste";204.22000;3521.00000;1327.82610;63921.82100;0.71600;3254.43468;4321323.29978;2097.00000;0.61900;0.84600
5221080;"Teresina de Goiás";"Chapada dos Veadeiros";"GO";"Centro-Oeste";774.64000;3498.00000;982.50695;32458.76600;0.66100;2728.50732;2680777.39662;1193.00000;0.56400;0.81700
5221197;"Terezópolis de Goiás";"Goiânia";"GO";"Centro-Oeste";106.91000;8186.00000;2569.44889;199994.96900;0.68500;3034.68457;7797466.89623;3489.00000;0.61500;0.79900
5221304;"Três Ranchos";"Catalão";"GO";"Centro-Oeste";282.07000;2830.00000;988.67713;49513.62200;0.74500;3674.76171;3633152.84238;1498.00000;0.67200;0.84900
5221403;"Trindade";"Goiânia";"GO";"Centro-Oeste";710.71000;129823.00000;41393.26443;2151414.94800;0.69900;3405.82379;140978164.65341;57137.00000;0.60800;0.82200
5221452;"Trombas";"Porangatu";"GO";"Centro-Oeste";799.12000;3498.00000;1226.30399;51743.75100;0.65300;2197.44773;2694738.90763;1442.00000;0.54700;0.81200
5221502;"Turvânia";"Anicuns";"GO";"Centro-Oeste";480.78000;4564.00000;1695.37753;85079.48900;0.69700;2827.89599;4794351.32739;2409.00000;0.60900;0.82000
5221551;"Turvelândia";"Vale do Rio dos Bois";"GO";"Centro-Oeste";933.96000;5365.00000;1754.57187;351441.16200;0.69100;3193.21410;5602723.64904;5628.00000;0.60500;0.81300
5221577;"Uirapuru";"São Miguel do Araguaia";"GO";"Centro-Oeste";1153.47000;2840.00000;1004.11578;43692.41400;0.67000;2439.69004;2449731.27641;1283.00000;0.57900;0.82200
5221601;"Uruaçu";"Porangatu";"GO";"Centro-Oeste";2141.82000;40840.00000;13510.33798;845362.00700;0.73700;3599.15463;48625795.46553;21052.00000;0.62800;0.86000
5221700;"Uruana";"Ceres";"GO";"Centro-Oeste";522.51000;13818.00000;4947.38816;211856.43500;0.70300;2731.80323;13515290.93526;5158.00000;0.63400;0.82400
5221809;"Urutaí";"Pires do Rio";"GO";"Centro-Oeste";626.72000;3066.00000;1072.79832;87332.74900;0.73200;3395.09934;3642256.87085;1844.00000;0.66600;0.84100
5221858;"Valparaíso de Goiás";"Entorno de Brasília";"GO";"Centro-Oeste";60.53000;172135.00000;53213.12793;2559584.52100;0.74600;4195.04920;223231689.87118;61489.00000;0.69500;0.81500
5221908;"Varjão";"Vale do Rio dos Bois";"GO";"Centro-Oeste";519.19000;3838.00000;1384.28088;66147.04300;0.68700;3249.38271;4498058.34733;1156.00000;0.57200;0.81300
5222005;"Vianópolis";"Pires do Rio";"GO";"Centro-Oeste";954.28000;13977.00000;4636.64113;440221.99100;0.71200;3765.12893;17457551.65848;7485.00000;0.62200;0.81800
5222054;"Vicentinópolis";"Meia Ponte";"GO";"Centro-Oeste";737.26000;8873.00000;2951.23006;322359.32800;0.68400;3485.82185;10287462.21950;6012.00000;0.56200;0.80400
5222203;"Vila Boa";"Entorno de Brasília";"GO";"Centro-Oeste";1060.17000;6312.00000;1951.17315;103408.13600;0.64700;2534.96573;4946157.06454;2807.00000;0.53400;0.81800
5222302;"Vila Propício";"Entorno de Brasília";"GO";"Centro-Oeste";2181.58000;5882.00000;1767.57959;163782.37800;0.63400;2426.93938;4289808.50199;3069.00000;0.50500;0.80200
